Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
S. Yoneda,54,60,90000,1000,1,3.0,2.0,8,3,0,23.0,177,68,38.0,0.010973936899862825,0.014060356652949246,0.018861454046639234,0.013031550068587106,0.019890260631001373,0.010973936899862825,0.011659807956104253,0.01748971193415638,0.018175582990397805,0.02263374485596708,0.02091906721536351,0.024691358024691357,0.019204389574759943,0.023662551440329218,0.016460905349794237,0.024348422496570647,0.018175582990397805,0.018518518518518517,0.013031550068587106,0.01954732510288066,0.012002743484224965,0.017146776406035666,0.019204389574759943,37.0,0.014060356652949246,0.011659807956104253,0.011659807956104253,0.009945130315500686
M. Lekven,67,67,700000,2000,1,4.0,3.0,6,6,4,8.0,155,72,64.0,0.010692804633548674,0.013588772555134774,0.01514813989752729,0.014925373134328358,0.014702606371129428,0.015593673423925149,0.013811539318333704,0.014925373134328358,0.01514813989752729,0.016261973713521942,0.01581644018712408,0.01804410781911339,0.013588772555134774,0.01804410781911339,0.01581644018712408,0.016484740476720876,0.01826687458231232,0.015593673423925149,0.012920472265537981,0.016261973713521942,0.014034306081532636,0.014702606371129428,0.01581644018712408,41.0,0.01603920695032301,0.01202940521274226,0.009801737580752952,0.00957897081755402
S. van de Streek,72,74,3800000,13000,1,4.0,3.0,2,6,0,22.0,183,74,59.0,0.014467592592592594,0.01427469135802469,0.013117283950617283,0.013503086419753086,0.012924382716049383,0.01253858024691358,0.011766975308641976,0.013503086419753086,0.01427469135802469,0.013310185185185185,0.013503086419753086,0.013310185185185185,0.01427469135802469,0.013503086419753086,0.01408179012345679,0.016589506172839507,0.014853395061728395,0.011959876543209878,0.01427469135802469,0.010223765432098766,0.011574074074074075,0.015046296296296295,0.013310185185185185,68.0,0.014660493827160495,0.009645061728395061,0.011188271604938273,0.009066358024691358
M. Sobottka,72,78,3600000,16000,1,3.0,2.0,6,3,2,31.0,186,75,52.0,0.011188271604938273,0.01273148148148148,0.013117283950617283,0.008873456790123456,0.012152777777777778,0.008873456790123456,0.008487654320987656,0.01253858024691358,0.012924382716049383,0.01273148148148148,0.01273148148148148,0.01273148148148148,0.013888888888888888,0.01273148148148148,0.011381172839506173,0.013117283950617283,0.016589506172839507,0.014467592592592594,0.010802469135802469,0.013888888888888888,0.013695987654320988,0.010802469135802469,0.011381172839506173,45.0,0.013888888888888888,0.01408179012345679,0.013888888888888888,0.013503086419753086
E. Herrera,58,74,240000,1000,1,2.0,2.0,8,6,7,27.0,177,68,53.0,0.014565992865636148,0.01248513674197384,0.016349583828775268,0.011593341260404282,0.017835909631391204,0.01248513674197384,0.010404280618311534,0.013971462544589773,0.01694411414982164,0.022294887039239,0.021700356718192627,0.01991676575505351,0.015457788347205707,0.022294887039239,0.015755053507728895,0.017835909631391204,0.022294887039239,0.014268727705112961,0.010404280618311534,0.014565992865636148,0.015755053507728895,0.015755053507728895,0.015755053507728895,52.0,0.014863258026159332,0.01694411414982164,0.014863258026159332,0.015755053507728895
R. van Rhijn,73,74,3700000,12000,1,2.0,3.0,2,3,17,34.0,155,72,73.0,0.00844436104334772,0.013323325201726403,0.012948020266466504,0.013135672734096453,0.012197410395946707,0.015012197410395946,0.014449240007506099,0.013135672734096453,0.013135672734096453,0.014636892475136049,0.015387502345655847,0.013886282604616251,0.013135672734096453,0.012385062863576655,0.014824544942766,0.012948020266466504,0.013886282604616251,0.012572715331206605,0.012572715331206605,0.013135672734096453,0.012385062863576655,0.01144680052542691,0.009945580784387315,55.0,0.012197410395946707,0.013510977669356352,0.013135672734096453,0.013323325201726403
B. Emir,66,66,475000,7000,0,2.0,2.0,3,6,7,41.0,155,73,58.0,0.0073461891643709825,0.011937557392102846,0.01423324150596878,0.006657483930211203,0.014692378328741965,0.011707988980716254,0.010560146923783289,0.012396694214876033,0.01423324150596878,0.016988062442607896,0.016069788797061522,0.014462809917355372,0.01285583103764922,0.016069788797061522,0.01492194674012856,0.014692378328741965,0.014692378328741965,0.013774104683195593,0.013314967860422406,0.013774104683195593,0.015151515151515152,0.013085399449035813,0.011019283746556474,49.0,0.010560146923783289,0.01584022038567493,0.016069788797061522,0.01652892561983471
R. Müller,64,64,300000,2000,1,5.0,2.0,8,6,1,18.0,189,82,50.0,0.01025390625,0.014404296875,0.012451171875,0.010498046875,0.0126953125,0.00927734375,0.010498046875,0.011474609375,0.012939453125,0.01513671875,0.015380859375,0.013916015625,0.015380859375,0.014892578125,0.015380859375,0.0166015625,0.01708984375,0.01953125,0.009765625,0.014892578125,0.01513671875,0.008544921875,0.011962890625,68.0,0.016845703125,0.01611328125,0.01513671875,0.015380859375
D. Giannoulis,65,73,0,0,0,2.0,2.0,2,3,7,21.0,155,65,62.0,0.009940828402366864,0.013964497041420118,0.01301775147928994,0.008757396449704141,0.014674556213017753,0.010414201183431953,0.009467455621301775,0.014201183431952664,0.013727810650887575,0.017278106508875738,0.018698224852071003,0.015147928994082842,0.014911242603550296,0.017278106508875738,0.015384615384615385,0.013964497041420118,0.017278106508875738,0.011124260355029586,0.008994082840236686,0.015147928994082842,0.015384615384615385,0.013727810650887575,0.012781065088757397,47.0,0.013727810650887575,0.014674556213017753,0.014674556213017753,0.014911242603550296
P. Strand,66,72,875000,2000,1,3.0,3.0,0,3,14,14.0,180,71,64.0,0.01285583103764922,0.011019283746556474,0.014692378328741965,0.013544536271808998,0.015151515151515152,0.015381083562901745,0.015610651974288337,0.014003673094582185,0.014462809917355372,0.020661157024793386,0.01951331496786042,0.01997245179063361,0.013314967860422406,0.016069788797061522,0.016299357208448117,0.01652892561983471,0.021120293847566578,0.014692378328741965,0.014692378328741965,0.01423324150596878,0.014692378328741965,0.013314967860422406,0.013544536271808998,56.0,0.013774104683195593,0.01285583103764922,0.013774104683195593,0.013314967860422406
P. Sontheimer,65,76,900000,1000,1,2.0,3.0,6,6,4,40.0,171,65,57.0,0.010650887573964497,0.006627218934911243,0.016331360946745564,0.010887573964497042,0.015147928994082842,0.01349112426035503,0.009467455621301775,0.015857988165680473,0.01609467455621302,0.01609467455621302,0.01609467455621302,0.019408284023668638,0.014674556213017753,0.021538461538461538,0.012071005917159762,0.014437869822485207,0.01846153846153846,0.010414201183431953,0.008520710059171599,0.01609467455621302,0.014437869822485207,0.012307692307692308,0.014911242603550296,49.0,0.015621301775147927,0.013964497041420118,0.013727810650887575,0.014674556213017753
N. Moumi Ngamaleu,68,74,1200000,8000,1,3.0,3.0,7,6,12,13.0,155,74,58.0,0.014705882352941176,0.01319204152249135,0.013408304498269895,0.013408304498269895,0.01448961937716263,0.012543252595155709,0.009731833910034602,0.011029411764705883,0.014705882352941176,0.01838235294117647,0.019463667820069204,0.016219723183391006,0.013624567474048443,0.014705882352941176,0.014922145328719723,0.015354671280276818,0.014922145328719723,0.014705882352941176,0.012543252595155709,0.01189446366782007,0.006920415224913495,0.01384083044982699,0.012543252595155709,64.0,0.012543252595155709,0.006920415224913495,0.0058391003460207605,0.006055363321799308
R. Boguski,66,66,325000,3000,1,4.0,2.0,6,3,22,9.0,177,69,55.0,0.015381083562901745,0.01423324150596878,0.014692378328741965,0.016988062442607896,0.01423324150596878,0.013085399449035813,0.013544536271808998,0.015151515151515152,0.013085399449035813,0.01721763085399449,0.012626262626262626,0.018365472910927456,0.01721763085399449,0.018365472910927456,0.01147842056932966,0.012626262626262626,0.016299357208448117,0.01147842056932966,0.013314967860422406,0.007805325987144169,0.010560146923783289,0.01721763085399449,0.016299357208448117,67.0,0.01423324150596878,0.006887052341597796,0.00573921028466483,0.005968778696051423
Jefferson,77,77,6500000,14000,0,2.0,2.0,2,6,7,5.0,180,72,84.0,0.00927643784786642,0.010794400404790017,0.012481025468038455,0.011806375442739079,0.012649687974363298,0.013661663012312364,0.01315567549333783,0.012987012987012988,0.012481025468038455,0.012987012987012988,0.012481025468038455,0.012481025468038455,0.01231236296171361,0.012481025468038455,0.013998988024962052,0.011975037949063922,0.01484230055658627,0.011975037949063922,0.013493000505987517,0.013324337999662676,0.011806375442739079,0.012143700455388767,0.011806375442739079,63.0,0.009951087873165796,0.011975037949063922,0.01315567549333783,0.01315567549333783
M. Bartley,63,63,325000,2000,1,3.0,2.0,8,9,4,6.0,155,79,53.0,0.011337868480725623,0.013857394809775762,0.015873015873015872,0.01310153691106072,0.01436130007558579,0.011085915847820609,0.007810531620055429,0.014865205341395817,0.015369110607205845,0.015369110607205845,0.015873015873015872,0.01940035273368607,0.016628873771730914,0.016628873771730914,0.01234567901234568,0.017384731670445956,0.019904257999496095,0.02141597379692618,0.010330057949105569,0.020156210632401108,0.017636684303350973,0.013605442176870748,0.015369110607205845,41.0,0.014865205341395817,0.01713277903754094,0.01713277903754094,0.016124968505920885
S. Horvath,66,71,875000,4000,1,4.0,3.0,8,3,22,29.0,168,67,63.0,0.014462809917355372,0.009412304866850322,0.01423324150596878,0.012396694214876033,0.01584022038567493,0.014003673094582185,0.011707988980716254,0.014462809917355372,0.01652892561983471,0.01767676767676768,0.016069788797061522,0.020661157024793386,0.013314967860422406,0.021808999081726354,0.013544536271808998,0.018824609733700644,0.015381083562901745,0.0073461891643709825,0.013774104683195593,0.013774104683195593,0.011937557392102846,0.01285583103764922,0.013314967860422406,53.0,0.013314967860422406,0.011248852157943067,0.011937557392102846,0.01147842056932966
D. Mihajlovic,61,62,240000,2000,1,3.0,2.0,8,6,25,91.0,155,74,59.0,0.013974737973662993,0.01209352324643913,0.014780972856758936,0.01209352324643913,0.01585595270088686,0.0083310937919914,0.009674818597151304,0.012899758129535071,0.017199677506046764,0.018812147272238646,0.020155872077398548,0.01612469766191884,0.015587207739854878,0.018812147272238646,0.017468422467078745,0.015587207739854878,0.019887127116366567,0.018543402311206665,0.014512227895726955,0.0166621875839828,0.013437248051599033,0.01639344262295082,0.014243482934694974,29.0,0.014780972856758936,0.014512227895726955,0.015049717817790917,0.01612469766191884
B. Stillhart,57,64,140000,2000,1,3.0,2.0,8,6,9,10.0,155,69,48.0,0.013850415512465374,0.014773776546629732,0.019390581717451526,0.009849184364419821,0.017236072637734686,0.011695906432748537,0.013850415512465374,0.018775007694675286,0.017543859649122806,0.019390581717451526,0.01692828562634657,0.018467220683287166,0.017543859649122806,0.021852877808556482,0.014773776546629732,0.017236072637734686,0.01538935056940597,0.013850415512465374,0.01138811942136042,0.017851646660510926,0.015081563558017852,0.01692828562634657,0.017543859649122806,49.0,0.016620498614958446,0.017543859649122806,0.01569713758079409,0.017236072637734686
I. Lapshov,66,78,975000,1000,1,2.0,2.0,8,6,1,42.0,189,76,62.0,0.006657483930211203,0.012626262626262626,0.014692378328741965,0.009182736455463728,0.009182736455463728,0.008953168044077135,0.006887052341597796,0.013085399449035813,0.013544536271808998,0.01492194674012856,0.01584022038567493,0.016069788797061522,0.01492194674012856,0.016069788797061522,0.009871441689623508,0.01652892561983471,0.016299357208448117,0.015610651974288337,0.00711662075298439,0.01423324150596878,0.01584022038567493,0.009182736455463728,0.013774104683195593,50.0,0.012626262626262626,0.01423324150596878,0.016069788797061522,0.014462809917355372
O. Mangala,71,82,4000000,15000,1,4.0,3.0,8,6,2,25.0,155,78,63.0,0.0075381868676849826,0.010117040269787742,0.014679627058123387,0.010117040269787742,0.015274747073993258,0.011307280301527476,0.00991866693116445,0.013489387026383652,0.015076373735369965,0.014679627058123387,0.013687760365006943,0.014878000396746676,0.013291013687760365,0.013489387026383652,0.012894267010513787,0.013092640349137076,0.014878000396746676,0.013687760365006943,0.01210077365602063,0.012894267010513787,0.012497520333267209,0.011505653640150763,0.01428288038087681,42.0,0.013886133703630232,0.01428288038087681,0.012695893671890498,0.011704026978774052
J. Spector,71,71,1400000,5000,1,4.0,2.0,6,6,1,2.0,183,80,57.0,0.00991866693116445,0.013291013687760365,0.013489387026383652,0.00833168022217814,0.011108906962904185,0.010910533624280896,0.01031541360841103,0.012497520333267209,0.013489387026383652,0.011505653640150763,0.012894267010513787,0.013687760365006943,0.013687760365006943,0.012894267010513787,0.011307280301527476,0.017456853798849432,0.014679627058123387,0.01428288038087681,0.011108906962904185,0.01428288038087681,0.014481253719500098,0.010910533624280896,0.010513786947034318,51.0,0.013489387026383652,0.01428288038087681,0.013687760365006943,0.012695893671890498
Choi Hyo Jin,63,63,100000,2000,1,3.0,3.0,0,3,17,2.0,177,70,67.0,0.013605442176870748,0.01234567901234568,0.016880826404635927,0.01436130007558579,0.017384731670445956,0.01436130007558579,0.01234567901234568,0.015873015873015872,0.0163769211388259,0.014613252708490803,0.011589821113630636,0.018140589569160998,0.017636684303350973,0.01889644746787604,0.015621063240110858,0.018392542202066015,0.011337868480725623,0.016880826404635927,0.01511715797430083,0.016628873771730914,0.018392542202066015,0.01713277903754094,0.01436130007558579,51.0,0.01511715797430083,0.0163769211388259,0.015621063240110858,0.01511715797430083
A. Corzo,69,69,0,0,1,3.0,3.0,8,6,7,3.0,177,75,69.0,0.003780718336483932,0.014282713715605966,0.012392354547364,0.006511237135055661,0.013232514177693762,0.00966183574879227,0.010501995379122032,0.011132115101869355,0.013652593992858642,0.015122873345935728,0.014282713715605966,0.015122873345935728,0.013232514177693762,0.015332913253518168,0.012392354547364,0.009031716026044948,0.014072673808023524,0.011552194917034237,0.010291955471539594,0.011132115101869355,0.013862633900441084,0.012392354547364,0.010081915563957152,43.0,0.010501995379122032,0.014282713715605966,0.015332913253518168,0.014702793530770848
Steven Prieto,64,75,775000,2000,1,3.0,2.0,8,6,26,32.0,183,74,38.0,0.016357421875,0.015380859375,0.01416015625,0.01318359375,0.01416015625,0.010986328125,0.01025390625,0.010009765625,0.014404296875,0.015380859375,0.014892578125,0.01416015625,0.013671875,0.015380859375,0.015625,0.016845703125,0.0146484375,0.016845703125,0.0146484375,0.013916015625,0.00634765625,0.016357421875,0.010986328125,60.0,0.01318359375,0.004638671875,0.005859375,0.004150390625
A. Bates,53,72,120000,1000,1,3.0,2.0,8,3,4,32.0,180,64,44.0,0.014951940192239232,0.015307938768244928,0.018867924528301886,0.014595941616233536,0.018155927376290494,0.01673193307226771,0.017087931648273408,0.018511925952296192,0.018867924528301886,0.024563901744393022,0.024207903168387324,0.023495906016375932,0.018511925952296192,0.027055891776432892,0.017087931648273408,0.021003915984336062,0.019579921680313278,0.018511925952296192,0.015663937344250624,0.016375934496262016,0.017087931648273408,0.017443930224279102,0.019223923104307584,44.0,0.019579921680313278,0.016375934496262016,0.01673193307226771,0.015307938768244928
W. Geubbels,64,86,1000000,5000,1,3.0,3.0,7,3,26,13.0,186,72,52.0,0.015869140625,0.013671875,0.013427734375,0.01611328125,0.01513671875,0.013916015625,0.010498046875,0.011474609375,0.015380859375,0.020751953125,0.0205078125,0.0185546875,0.01513671875,0.0146484375,0.014892578125,0.0146484375,0.012939453125,0.014404296875,0.013916015625,0.0087890625,0.005126953125,0.01513671875,0.013671875,58.0,0.015380859375,0.006591796875,0.005126953125,0.004638671875
F. Brandhof,57,65,150000,2000,0,3.0,2.0,8,3,4,29.0,183,70,56.0,0.012927054478301015,0.014773776546629732,0.01815943367189905,0.012927054478301015,0.01692828562634657,0.012927054478301015,0.011695906432748537,0.017543859649122806,0.018467220683287166,0.02277623884272084,0.02092951677439212,0.02123730378578024,0.017851646660510926,0.02123730378578024,0.01692828562634657,0.020006155740227762,0.021545090797168362,0.019698368728839642,0.012311480455524776,0.017851646660510926,0.01569713758079409,0.01600492459218221,0.01692828562634657,34.0,0.012003693444136657,0.01569713758079409,0.01631271160357033,0.015081563558017852
